0.291044776,-0.972636816
0.161691542,-0.972636816
0.808457711,-1.691542289
0.528192371,-1.881840796
1.024046434,-1.501243781
-0.183250415,-1.247512438
0.571310116,-1.205223881
0.118573798,-1.332089552
-0.053897181,-1.606965174
0.355721393,-1.585820896
0.053897181,-1.649253731
-1.174958541,-1.649253731
-0.204809287,-1.691542289
-0.269485904,-1.797263682
0.312603648,-1.606965174
0.097014925,-1.480099502
0.549751244,-1.67039801
0.679104478,-1.585820896
0.355721393,-1.797263682
0.485074627,-1.67039801
0.528192371,-1.649253731
1.110281924,-1.712686567
0.334162521,-1.712686567
0.786898839,-1.81840796
-0.247927032,-1.374378109
0.592868988,-1.733830846
-0.722222222,-1.649253731
-0.873134328,-1.733830846
-1.002487562,-1.458955224
0.830016584,-1.564676617
-0.269485904,-1.712686567
-0.226368159,-1.374378109
-0.226368159,-1.628109453
-1.412106136,-1.797263682
0.075456053,-1.585820896
-0.291044776,-1.67039801
-1.002487562,-1.332089552
0.42039801,-1.628109453
-0.42039801,-1.543532338
0.592868988,-1.564676617
-1.368988391,-1.543532338
0.118573798,-1.67039801
0.506633499,-1.67039801
-0.441956882,-1.776119403
0.463515755,-1.67039801
-0.075456053,-1.649253731
0.377280265,-1.797263682
-0.053897181,-1.691542289
-0.657545605,-1.924129353
-0.291044776,-1.902985075
0.485074627,-0.930348259
0.334162521,-1.184079602
4.667495854,-1.120646766
1.476782753,-1.67039801
4.732172471,-1.67039801
1.843283582,-1.416666667
1.735489221,-1.353233831
3.050580431,-1.162935323
2.533167496,-1.184079602
2.66252073,-1.416666667
1.692371476,-1.585820896
1.82172471,-1.733830846
1.670812604,-1.501243781
1.433665008,-1.585820896
2.339137645,-1.628109453
2.317578773,-1.585820896
3.179933665,-1.564676617
2.015754561,-1.67039801
1.972636816,-1.606965174
2.166666667,-1.81840796
2.490049751,-1.52238806
2.2960199,-1.754975124
2.339137645,-1.776119403
3.115257048,-1.797263682
2.446932007,-1.81840796
2.921227197,-1.797263682
0.937810945,-1.585820896
1.476782753,-1.691542289
1.907960199,-1.712686567
1.864842454,-1.416666667
1.584577114,-1.606965174
2.10199005,-1.754975124
1.886401327,-1.691542289
1.067164179,-1.606965174
1.519900498,-1.712686567
1.843283582,-1.754975124
2.037313433,-1.52238806
2.85655058,-1.712686567
2.166666667,-1.543532338
2.080431177,-1.67039801
1.304311774,-1.606965174
3.029021559,-1.776119403
1.778606965,-1.606965174
1.498341625,-1.797263682
2.231343284,-2.199004975
2.339137645,-1.945273632
2.985903814,-1.52238806
1.757048093,-1.987562189
1.994195688,-1.96641791
1.757048093,-1.924129353
NaN,NaN
0.334162521,-1.141791045
4.990878939,-1.268656716
2.080431177,-1.860696517
5.292703151,-1.564676617
5.65920398,-1.81840796
3.97761194,-1.268656716
4.645936982,-1.81840796
3.395522388,-1.310945274
4.495024876,-1.437810945
4.193200663,-1.754975124
3.029021559,-1.374378109
4.624378109,-1.691542289
3.956053068,-1.52238806
4.322553897,-1.120646766
5.120232172,-1.458955224
5.723880597,-1.353233831
5.400497512,-1.564676617
4.214759536,-1.733830846
5.37893864,-1.712686567
4.559701493,-1.374378109
4.753731343,-1.606965174
4.365671642,-1.543532338
5.93946932,-1.67039801
4.300995025,-1.585820896
5.335820896,-1.649253731
3.654228856,-1.585820896
3.546434494,-1.691542289
3.632669983,-1.924129353
4.279436153,-1.691542289
3.869817579,-1.564676617
0,0
3.671749409,-1.509874523
3.690425532,-1.465589198
4.399172577,-1.574331697
3.353073286,-1.565057283
4.128014184,-1.639020731
4.726595745,-1.891284779
4.967021277,-1.575722859
4.843617021,-1.575259138
3.800591017,-1.466516639
5.293735225,-1.367280415
4.675059102,-1.8917485
4.01572104,-1.620471904
4.790661939,-1.675190944
4.465839243,-1.893603382
5.129905437,-1.901254774
4.176950355,-1.684929078
3.575768322,-2.002114021
3.906264775,-2.1115521
NaN,NaN
0.477659574,-0.905646481
5.345035461,-1.068644299
2.190898345,-1.17924168
6.061820331,-1.732924168
5.179314421,-1.886415712
3.521158392,-1.614443535
4.741489362,-1.723649755
2.91643026,-1.73431533
4.515248227,-1.243930715
3.739598109,-1.397190398
3.136761229,-1.571085652
4.106965174,-1.374378109
3.330845771,-1.458955224
4.128524046,-1.332089552
4.796849088,-1.564676617
5.465174129,-1.733830846
4.624378109,-1.585820896
4.387230514,-1.458955224
4.710613599,-1.437810945
4.171641791,-1.628109453
4.559701493,-1.733830846
4.279436153,-1.458955224
4.753731343,-1.754975124
4.53814262,-1.733830846
4.990878939,-1.628109453
2.705638474,-1.81840796
2.490049751,-1.754975124
4.042288557,-1.712686567
3.654228856,-1.776119403
3.395522388,-1.839552239
3.97761194,-1.585820896
3.891376451,-1.585820896
3.266169154,-1.543532338
3.675787728,-1.67039801
2.985903814,-1.81840796
3.546434494,-1.754975124
4.926202322,-1.543532338
0,0
4.510520095,-1.891284779
2.96749409,-1.749154392
4.683096927,-1.96710311
4.246690307,-1.96756683
3.51572104,-1.858128751
3.847399527,-2.129869067
3.449527187,-1.674727223
4.409101655,-1.729214403
4.122576832,-1.565984724
3.520449173,-1.522394981
3.740307329,-1.784629023
0,0
0.310283688,-1.143767049
5.06749409,-0.98007365
1.396808511,-1.634383524
5.239598109,-1.732924168
3.234160757,-1.46025641
2.855673759,-1.723649755
4.741252955,-1.460951991
2.344089835,-1.242539553
4.025886525,-1.406696672
3.905555556,-1.397422259
2.969385343,-1.962234043
3.633451537,-1.798772504
3.014539007,-1.744517185
3.907210402,-1.680523732
4.127541371,-1.745676487
4.46465721,-1.853955265
4.022576832,-1.636470267
3.5143026,-1.690957447
4.350945626,-1.518453355
3.964420804,-1.681451173
4.1178487,-1.517989634
3.969621749,-1.572708674
4.735106383,-1.453764321
4.075768322,-1.365889253
4.241489362,-1.637629569
3.069621749,-1.637861429
0,0
2.854255319,-1.67264048
2.897044917,-1.628355155
3.470567376,-1.574099836
3.791371158,-1.845840153
2.727068558,-1.465589198
2.912884161,-1.955278232
3.640070922,-1.83702946
3.141252955,-1.946235679
3.294917258,-1.510801964
4.576950355,-1.783237861
3.73463357,-1.510106383
4.08286052,-1.846767594
2.357092199,-1.901950355
4.238179669,-1.956669394
3.563238771,-1.803177851
3.192789598,-1.803641571
3.958037825,-1.803409711
3.189007092,-2.120594654
4.297044917,-1.903109656
3.677895981,-2.066339334
2.853073286,-2.120594654
3.073404255,-1.957364975
4.410283688,-1.242307692
0.143853428,-1.088584288
5.011938534,-1.251118385
1.246453901,-1.396958538
5.461111111,-1.777673213
0.678841608,-1.504773595
2.244326241,-1.406464812
4.575059102,-1.67913257
2.750236407,-1.570621931
3.136761229,-1.67936443
3.295153664,-2.060774686
2.747635934,-1.73454719
3.023286052,-1.462575014
2.475531915,-1.745212766
2.963002364,-1.799699945
4.126595745,-1.908674304
4.464184397,-1.626268412
3.689007092,-1.581983088
3.346690307,-1.691189307
3.795862884,-1.691421167
3.519739953,-1.800859247
4.078605201,-1.627427714
3.525413712,-1.573172395
3.291371158,-1.355455537
3.919976359,-1.519380797
4.351891253,-1.30212766
2.791371158,-1.519148936
2.30035461,-1.683074195
3.020212766,-1.72759138
3.30248227,-1.300736498
3.137470449,-1.683306056
3.624231678,-1.629050736
2.866312057,-1.8367976
1.912884161,-1.454691762
3.416193853,-1.856505728
2.585224586,-1.639484452
2.851182033,-1.673799782
3.688534279,-1.629514457
3.412411348,-1.347804146
3.89822695,-1.673567921
2.022813239,-1.748458811
3.904609929,-1.793439716
3.412411348,-1.956901255
3.358983452,-1.5766503
3.069621749,-1.685160938
2.688534279,-1.739416258
3.797044917,-1.674959083
3.194680851,-1.749154392
2.187588652,-1.912847791
2.85070922,-1.750545554
NaN,NaN
-0.021158392,-0.971262957
5.066548463,-1.078614294
1.246217494,-1.406001091
4.729669031,-1.623717949
2.40177305,-1.886415712
2.032033097,-1.515439171
4.241252955,-1.407160393
2.527304965,-1.516598472
2.858274232,-1.744285325
2.573167849,-2.288461538
2.247635934,-1.626036552
3.078132388,-1.572013093
1.569621749,-1.407160393
2.917612293,-1.626268412
3.682387707,-1.952959629
4.186170213,-1.354991817
3.355437352,-1.409247136
2.180732861,-1.789961811
-3.193735225,-1.355223677
3.463711584,-2.007678669
3.063238771,-1.571549373
2.68144208,-1.56273868
3.956382979,-1.616993999
3.409810875,-1.736402073
3.463711584,-1.5632024
2.235815603,-1.726663939
2.199408983,-1.410406438
2.465130024,-1.628587016
2.802009456,-1.781846699
2.360165485,-1.247176759
2.735579196,-1.846072013
2.754964539,-1.78231042
2.024940898,-1.074440807
2.344799054,-1.510106383
2.473877069,-1.19292144
2.294917258,-1.574563557
3.797990544,-1.847463175
2.512647754,-1.684929078
3.06607565,-2.000490998
2.188770686,-1.792975996
3.571749409,-1.402523186
2.691371158,-1.5766503
2.071040189,-1.848390616
3.180732861,-1.848622477
2.743144208,-1.902877796
2.96465721,-1.783701582
3.083333333,-2.00141844
2.307683215,-2.013011457
2.628486998,-1.740575559
0,0
0.244562648,-0.806642117
5.178841608,-1.187588652
5.784515366,-0.916080196
4.85070922,-1.243235134
5.90035461,-1.732228587
4.781914894,-1.406001091
4.797044917,-1.406464812
4.843853428,-1.406928532
5.126122931,-1.396726678
4.406028369,-1.62487725
3.842434988,-1.461879433
5.012647754,-1.571317512
4.792316785,-1.669858156
4.962765957,-1.778832515
5.183096927,-1.680060011
5.447163121,-1.462575014
5.188534279,-1.463502455
5.124704492,-1.462575014
5.295153664,-1.354991817
5.010283688,-1.626732133
5.563238771,-1.680987452
4.91501182,-1.900095472
5.957092199,-1.409942717
5.464893617,-1.681914894
5.630141844,-1.627891435
3.958510638,-1.844912711
3.856382979,-1.519148936
4.409574468,-1.519612657
4.7856974,-1.573636116
4.68286052,-2.06355701
5.568676123,-1.737793235
4.798699764,-1.411333879
3.968439716,-1.411333879
4.678605201,-1.737793235
3.835579196,-1.998867976
4.850472813,-1.346876705
5.742907801,-1.564593562
5.188061466,-1.456314785
5.177423168,-1.619312602
4.411938534,-1.629514457
5.571040189,-1.585692853
5.285224586,-1.783237861
4.404846336,-1.620240044
4.625413712,-1.902645936
5.188770686,-1.838652482
5.119739953,-1.947163121
4.788297872,-1.565752864
4.520212766,-2.175545554
5.128486998,-1.512888707
NaN,NaN
NaN,NaN
5.012174941,-1.242307692
6.450472813,-0.860897436
9.728959811,-1.188052373
6.346453901,-1.526104746
7.837234043,-1.961538462
7.341489362,-1.896849427
6.844326241,-1.451445717
NaN,NaN
7.173167849,-1.614675396
6.508628842,-1.407624113
6.623995272,-2.071208402
6.1821513,-1.908674304
NaN,NaN
7.727304965,-1.951800327
8.169385343,-1.560883797
NaN,NaN
7.624940898,-1.181096563
NaN,NaN
7.675295508,-1.409478996
8.007446809,-1.626268412
NaN,NaN
8.446217494,-1.627427714
8.004373522,-1.345253682
8.89751773,-1.736402073
6.625886525,-1.899863612
6.11643026,-1.464893617
7.010047281,-1.518917076
7.39751773,-1.682842335
6.68286052,-1.682842335
7.123522459,-2.064484452
7.393262411,-2.010229133
6.846453901,-1.900791053
6.622813239,-1.575027278
6.390661939,-1.520771959
7.396099291,-1.565057283
7.836761229,-1.80294599
7.956146572,-1.456314785
7.954728132,-1.783237861
6.173167849,-2.054282597
NaN,NaN
7.674349882,-1.565984724
7.293498818,-2.011620295
7.901300236,-1.847926896
6.839834515,-1.902877796
8.064420804,-1.783701582
7.510283688,-1.522626841
6.669621749,-2.02228587
7.674113475,-2.066571195
